item_id,order_id,product_id,quantity,unit_price
2872,1149,10,3,1326.28
2873,1150,15,5,4188.04
2874,1151,82,2,187.45
2875,1152,63,1,1276.84
2876,1153,84,5,1059.32
2877,1153,5,3,4362.16
2878,1153,23,1,4889.97
2879,1153,40,3,861.55
2880,1154,57,2,3753.9
2881,1154,47,2,2824.66
2882,1154,86,2,1614.02
2883,1154,55,1,662.28
2884,1155,14,3,3356.97
2885,1155,80,5,3591.34
2886,1155,40,3,3686.06
2887,1155,53,1,2693.0
2888,1156,41,2,2221.01
2889,1156,100,3,2699.81
2890,1156,20,4,2673.34
2891,1157,8,5,577.01
2892,1157,79,5,4094.29
2893,1157,85,3,4839.06
2894,1158,25,2,1014.53
2895,1158,72,3,2986.15
2896,1159,66,1,3483.64
2897,1159,86,3,4385.68
2898,1159,22,5,2613.46
2899,1160,4,4,1614.95
2900,1160,64,5,485.75
2901,1160,88,4,4051.06
2902,1161,34,3,4564.74
2903,1161,46,2,1438.47
2904,1161,90,4,2487.09
2905,1162,33,3,3904.09
2906,1162,36,5,1983.07
2907,1162,76,2,217.92
2908,1162,55,3,4043.33
2909,1163,56,1,1963.33
2910,1164,50,3,2754.37
2911,1164,17,4,1852.56
2912,1165,27,4,2340.05
2913,1165,30,5,1790.6
2914,1165,84,3,3283.46
2915,1166,3,5,548.35
2916,1166,16,1,4435.47
2917,1166,33,1,2365.55
2918,1166,47,3,4058.64
2919,1167,94,2,3035.11
2920,1167,6,1,3790.55
2921,1167,8,5,4177.61
2922,1168,19,3,2370.24
2923,1168,57,5,759.45
2924,1169,47,1,3547.97
2925,1169,38,2,665.66
2926,1170,100,1,1127.15
2927,1170,48,1,3262.97
2928,1170,30,5,1520.88
2929,1170,87,5,2567.15
2930,1171,35,2,2326.65
2931,1171,74,3,818.71
2932,1171,32,4,499.49
2933,1172,76,3,2871.05
2934,1172,93,3,1713.81
2935,1172,40,5,3508.31
2936,1172,46,5,1802.49
2937,1173,94,5,4385.44
2938,1173,23,4,3639.43
2939,1173,93,1,2490.41
2940,1173,37,2,2225.27
2941,1174,68,2,706.98
2942,1175,88,3,4516.06
2943,1175,21,2,3018.52
2944,1176,51,2,2405.2
2945,1176,14,4,2072.84
2946,1177,91,1,3843.91
2947,1177,36,1,1426.92
2948,1177,50,3,3335.71
2949,1178,11,2,2784.54
2950,1179,65,1,4787.16
2951,1179,3,3,82.42
2952,1180,91,2,2682.89
2953,1180,78,2,237.41
2954,1181,87,3,2958.93
2955,1181,22,5,4887.65
2956,1181,18,4,3910.23
2957,1182,63,4,3983.22
2958,1182,24,2,3143.5
2959,1182,41,3,1124.26
2960,1182,97,2,4108.6
2961,1183,25,2,3591.49
2962,1183,67,2,3059.16
2963,1183,99,5,976.18
2964,1183,45,1,253.27
2965,1184,49,1,2474.1
2966,1184,97,2,385.18
2967,1185,81,3,4771.11
2968,1185,90,5,1957.56
2969,1186,44,2,4379.2
2970,1186,9,3,4517.89
2971,1186,61,2,601.42
2972,1186,4,3,948.5
2973,1187,9,5,2293.22
2974,1187,4,5,4941.31
2975,1188,61,5,1087.48
2976,1189,60,4,4257.46
2977,1189,30,1,4912.91
2978,1190,25,3,4709.64
2979,1190,95,3,2610.11
2980,1190,7,2,3437.6
2981,1190,59,3,3052.36
2982,1191,68,2,2089.28
2983,1192,1,5,341.02
2984,1193,23,1,2825.84
2985,1193,81,4,472.69
2986,1194,97,1,2636.11
2987,1194,97,3,1768.49
2988,1195,77,3,2872.66
2989,1195,99,1,700.45
2990,1196,10,3,4062.92
2991,1196,100,5,2604.67
2992,1197,45,1,2328.21
2993,1197,58,5,196.3
2994,1197,22,2,118.11
2995,1197,71,5,2715.22
2996,1198,1,5,1450.9
2997,1198,9,4,1714.29
2998,1198,22,3,652.73
2999,1198,29,1,283.04
3000,1199,64,3,2602.59
3001,1199,63,3,1736.34
3002,1199,70,3,4749.99
3003,1199,1,5,1726.96
3004,1200,39,3,263.32
3005,1201,23,2,1984.59
3006,1201,80,3,3401.92
3007,1201,17,4,931.01
3008,1201,55,3,566.7
3009,1202,37,2,244.83
3010,1203,84,5,1388.43
3011,1203,85,3,4570.86
3012,1204,52,2,574.93
3013,1204,50,3,3328.88
3014,1204,38,5,4355.61
3015,1205,14,4,3931.35
3016,1205,92,4,2273.21
3017,1205,5,4,2801.77
3018,1206,73,5,3692.09
3019,1206,90,3,2687.85
3020,1206,58,3,3121.94
3021,1206,97,1,320.28
3022,1207,59,2,4892.77
3023,1207,38,1,2544.82
3024,1207,80,2,3282.94
3025,1207,58,5,3075.19
3026,1208,28,4,2389.91
3027,1208,10,2,1429.76
3028,1208,28,1,2184.24
3029,1209,46,5,2631.61
3030,1209,19,3,4911.77
3031,1209,57,5,122.22
3032,1210,1,3,244.42
3033,1210,81,5,1044.48
3034,1210,45,1,4018.91
3035,1210,58,3,1999.87
3036,1211,56,5,740.83
3037,1211,7,2,3357.74
3038,1212,61,2,4821.3
3039,1212,100,4,633.16
3040,1213,50,4,4951.61
3041,1213,10,2,4270.54
3042,1213,1,1,2785.2
3043,1214,59,5,4319.49
3044,1214,45,5,619.94
3045,1214,30,2,3542.91
3046,1215,44,4,1934.25
3047,1215,1,5,2721.28
3048,1216,43,4,4065.43
3049,1217,53,5,278.58
3050,1217,27,1,1050.81
3051,1218,10,2,4117.98
3052,1218,52,3,3288.47
3053,1218,17,5,2602.13
3054,1219,94,5,1371.49
3055,1219,87,5,4989.93
3056,1219,57,4,4091.02
3057,1219,4,4,4016.28
3058,1220,6,1,2518.66
3059,1220,49,1,4166.25
3060,1220,31,2,4365.8
3061,1220,5,1,3930.47
3062,1221,94,4,4959.57
3063,1222,26,4,2821.11
3064,1222,11,4,1229.89
3065,1222,90,4,2211.48
3066,1223,46,4,3553.97
3067,1224,1,3,1312.09
3068,1224,48,5,2213.78
3069,1224,16,5,788.74
3070,1225,40,1,1406.57
3071,1225,63,5,1839.66
3072,1225,30,1,1290.93
3073,1225,93,5,2540.41
3074,1226,23,4,1075.84
3075,1226,34,5,901.52
3076,1226,82,2,724.95
3077,1226,92,2,2902.4
3078,1227,16,3,2837.78
3079,1227,4,1,2332.08
3080,1228,28,2,3325.99
3081,1229,38,3,4742.97
3082,1230,100,3,2128.55
3083,1230,62,1,1848.72
3084,1230,86,3,596.79
3085,1231,84,4,1983.41
3086,1231,38,3,2117.56
3087,1231,76,2,2904.81
3088,1231,13,4,3443.83
3089,1232,48,4,3281.89
3090,1232,63,4,3771.59
3091,1232,52,3,4091.29
3092,1233,50,4,4313.57
3093,1233,62,4,282.0
3094,1233,46,2,91.68
3095,1233,86,3,4256.85
3096,1234,76,4,1588.71
3097,1234,42,2,399.52
3098,1235,8,3,2887.47
3099,1235,69,5,2500.78
3100,1235,18,5,2813.64
3101,1236,19,4,1834.93
3102,1236,95,3,751.63
3103,1236,1,4,431.17
3104,1236,90,5,1840.99
3105,1237,54,5,892.33
3106,1238,87,2,3244.51
3107,1238,56,3,221.77
3108,1238,49,4,741.48
3109,1238,54,4,1050.74
3110,1239,32,2,4010.5
3111,1240,33,2,325.27
3112,1241,70,2,4999.13
3113,1242,31,1,4489.35
3114,1242,14,1,4014.81
3115,1243,86,1,2032.39
3116,1243,33,5,2682.3
3117,1243,44,5,2515.86
3118,1244,18,3,1809.62
3119,1244,73,4,566.49
3120,1244,10,3,1004.64
3121,1245,33,3,2301.37
3122,1245,67,2,1621.04
3123,1245,58,5,4404.49
3124,1245,26,5,2308.57
3125,1246,85,2,1674.48
3126,1247,55,5,2188.53
3127,1247,32,2,4049.03
3128,1247,70,5,1809.24
3129,1247,96,5,2214.95
3130,1248,9,4,3283.97
3131,1248,19,3,4725.53
3132,1248,50,1,3477.88
3133,1249,100,4,688.1
3134,1250,78,3,3187.41
3135,1250,54,2,2979.96
3136,1250,51,5,1455.59
3137,1250,56,5,4307.03
3138,1251,63,5,2314.99
3139,1252,62,5,3648.08
3140,1252,78,1,497.76
3141,1252,1,2,3292.15
3142,1252,64,1,3053.25
3143,1253,87,5,1598.4
3144,1254,2,2,2723.13
3145,1254,85,4,836.28
3146,1255,16,3,3202.86
3147,1255,74,1,3187.86
3148,1256,94,4,899.03
3149,1256,40,3,2114.51
3150,1256,24,2,226.47
3151,1257,44,4,2069.77
3152,1257,81,2,3028.05
3153,1257,87,3,230.52
3154,1257,20,3,983.62
3155,1258,50,2,1649.01
3156,1258,87,5,502.15
3157,1259,2,2,315.59
3158,1259,64,3,1601.18
3159,1259,77,5,4199.01
3160,1260,87,3,4475.14
3161,1261,19,3,2669.64
3162,1262,97,3,293.89
3163,1262,36,3,121.69
3164,1263,95,2,4711.22
3165,1263,66,1,4282.09
3166,1264,4,2,1361.74
3167,1264,1,3,4642.97
3168,1264,26,1,169.04
3169,1264,80,1,2366.88
3170,1265,86,5,910.76
3171,1266,90,2,4696.58
3172,1266,17,4,2399.84
3173,1266,83,2,2473.12
3174,1267,44,3,2232.14
3175,1267,9,4,680.01
3176,1267,46,4,4737.72
3177,1268,42,3,2809.21
3178,1268,14,3,2367.36
3179,1268,13,2,4550.23
3180,1269,55,1,1730.95
3181,1269,88,2,2921.48
3182,1269,99,5,3737.63
3183,1269,17,5,1367.97
3184,1270,91,1,4169.73
3185,1270,9,3,341.4
3186,1270,83,1,1078.09
3187,1270,33,2,3201.11
3188,1271,56,2,2389.12
3189,1272,65,2,4463.61
3190,1272,58,4,985.27
3191,1272,91,5,395.86
3192,1273,78,5,4329.52
3193,1273,29,4,4598.85
3194,1274,19,4,1765.86
3195,1275,73,3,1609.54
3196,1275,86,1,4747.23
3197,1276,11,1,2136.04
3198,1276,87,2,4915.97
3199,1277,91,4,4289.06
3200,1278,77,1,277.0
3201,1278,92,3,4179.09
3202,1278,25,4,1293.37
3203,1279,51,3,1486.0
3204,1279,27,2,3756.31
3205,1280,76,1,1301.77
3206,1280,21,1,3176.13
3207,1280,60,2,867.49
3208,1280,57,4,3603.13
3209,1281,41,2,2335.99
3210,1281,7,5,4517.17
3211,1282,70,3,3359.84
3212,1282,14,1,3027.84
3213,1282,28,2,2725.01
3214,1282,48,2,245.49
3215,1283,76,1,4502.59
3216,1284,28,2,1743.43
3217,1284,94,4,3244.67
3218,1284,61,4,4429.31
3219,1284,37,4,1879.9
3220,1285,16,4,870.21
3221,1285,85,3,4821.44
3222,1285,84,1,1244.58
3223,1285,36,4,3206.73
3224,1286,24,3,4109.22
3225,1286,46,4,4285.57
3226,1287,99,1,1704.21
3227,1287,96,4,3687.49
3228,1287,43,1,2354.42
3229,1288,27,3,4865.69
3230,1288,97,1,4097.25
3231,1288,66,3,585.72
3232,1288,94,4,2009.62
3233,1289,46,5,1836.61
3234,1289,75,4,1669.68
3235,1289,53,1,256.79
3236,1289,82,2,3541.43
3237,1290,96,3,809.56
3238,1290,73,4,3696.98
3239,1290,67,3,3205.27
3240,1290,12,1,2841.57
3241,1291,17,3,508.28
3242,1291,34,3,1797.98
3243,1292,93,2,2293.14
3244,1292,17,2,2449.13
3245,1292,53,1,1401.43
3246,1293,19,4,1569.08
3247,1293,8,2,3113.2
3248,1293,61,1,2748.36
3249,1294,63,2,935.74
3250,1294,72,2,653.21
3251,1295,47,2,1591.42
3252,1295,86,2,3050.25
3253,1296,78,3,213.04
3254,1296,92,3,2860.44
3255,1297,72,3,176.61
3256,1297,56,5,4059.45
3257,1298,78,1,4609.68
3258,1298,60,5,4672.47
3259,1299,97,4,2044.23
3260,1299,88,5,169.03
3261,1299,57,5,821.35
3262,1300,52,4,4903.68
3263,1300,49,5,1577.61
3264,1300,72,2,2185.58
3265,1301,88,5,3187.22
3266,1302,67,4,2552.52
3267,1302,88,3,4531.84
3268,1303,68,3,1710.18
3269,1304,43,4,867.58
3270,1304,62,2,1916.17
3271,1305,27,2,1670.6
3272,1305,95,2,2464.82
3273,1306,92,4,4612.97
3274,1306,92,5,3572.44
3275,1306,61,1,3651.9
3276,1307,60,2,1002.56
3277,1307,87,2,1303.91
3278,1307,33,4,2110.13
3279,1308,6,3,545.64
3280,1309,77,4,480.32
3281,1309,7,4,4356.94
3282,1309,51,2,2535.66
3283,1310,97,5,3492.21
3284,1310,61,5,4836.5
3285,1310,35,3,3040.15
3286,1310,33,1,3781.86
3287,1311,11,5,4787.53
3288,1311,80,3,2114.59
3289,1311,12,2,3352.74
3290,1312,7,5,4876.33
3291,1312,30,2,4350.69
3292,1312,70,2,2745.05
3293,1313,51,5,3718.95
3294,1314,61,4,2948.8
3295,1314,18,2,2495.1
3296,1314,64,5,4848.75
3297,1315,81,5,2777.62
3298,1315,1,1,3890.68
3299,1316,21,1,430.06
3300,1316,28,1,2530.81
3301,1317,24,1,79.22
3302,1317,20,2,2920.7
3303,1317,47,2,1120.43
3304,1318,32,4,3203.94
3305,1318,88,2,3410.5
3306,1319,99,1,2988.55
3307,1319,23,1,881.41
3308,1319,6,2,1259.81
3309,1320,62,2,223.07
3310,1320,15,2,3131.0
3311,1320,78,1,4492.95
3312,1320,32,1,3332.28
3313,1321,63,3,2024.32
3314,1321,74,1,88.62
3315,1321,1,1,3297.98
3316,1321,82,1,4758.53
3317,1322,44,2,4113.1
3318,1322,23,3,4257.18
3319,1322,68,2,1323.03
3320,1322,28,5,4552.87
3321,1323,15,3,4570.07
3322,1323,41,3,3607.97
3323,1323,39,4,3113.09
3324,1323,15,4,4883.03
3325,1324,92,5,2288.37
3326,1325,62,2,2688.54
3327,1325,24,1,4226.64
3328,1326,6,5,1225.21
3329,1327,70,2,1451.01
3330,1328,23,2,880.27
3331,1329,86,1,173.79
3332,1329,77,2,930.84
3333,1329,90,1,2754.6
3334,1329,18,3,975.17
3335,1330,50,2,1836.68
3336,1330,84,1,4426.08
3337,1330,12,2,602.93
3338,1330,56,4,2841.8
3339,1331,22,5,4775.11
3340,1331,96,2,878.95
3341,1331,50,4,3414.18
3342,1332,96,1,2034.41
3343,1333,15,4,4936.72
3344,1334,95,5,2086.6
3345,1334,18,5,84.94
3346,1334,41,1,1698.81
3347,1334,65,4,4379.63
3348,1335,56,4,1207.62
3349,1335,3,2,897.03
3350,1336,11,4,3444.56
3351,1336,44,2,3221.55
3352,1336,3,3,4729.85
3353,1337,47,2,434.14
3354,1338,100,1,350.21
3355,1338,44,1,2264.43
3356,1338,41,1,2661.71
3357,1339,21,5,1491.51
3358,1339,63,4,358.31
3359,1339,64,5,1289.99
3360,1340,79,4,295.08
3361,1340,1,5,3292.5
3362,1340,30,1,3269.54
3363,1340,51,3,3316.4
3364,1341,44,5,1199.85
3365,1342,92,1,466.84
3366,1342,21,4,876.64
3367,1342,83,5,4910.41
3368,1343,93,2,2765.06
3369,1343,73,1,633.13
3370,1344,17,1,1836.98
3371,1344,12,2,362.89
3372,1345,33,1,2164.53
3373,1345,26,4,2694.11
3374,1346,80,5,245.72
3375,1347,23,3,255.21
3376,1348,9,1,3388.32
3377,1348,82,3,4286.51
3378,1348,61,1,3609.13
3379,1349,7,4,1394.01
3380,1349,46,4,2855.36
3381,1349,66,5,2057.42
3382,1349,25,1,859.46
3383,1350,8,4,3704.47
3384,1350,78,1,1574.13
3385,1350,39,5,3439.46
3386,1351,70,5,646.33
3387,1351,8,1,544.0
3388,1352,43,4,2524.25
3389,1352,89,4,2350.37
3390,1352,54,1,2943.13
3391,1353,17,3,2844.25
3392,1353,95,1,527.34
3393,1353,5,5,808.73
3394,1354,58,4,1566.8
3395,1355,62,4,3803.99
3396,1356,17,2,3344.13
3397,1357,33,3,4788.4
3398,1358,58,5,4376.18
3399,1358,57,4,3302.74
3400,1358,42,2,3656.22
3401,1359,80,3,3198.75
3402,1360,69,3,2644.47
3403,1360,72,4,3930.01
3404,1361,91,5,2519.31
3405,1361,59,2,3116.03
3406,1361,25,2,3161.67
3407,1362,90,4,4464.16
3408,1362,81,1,858.87
3409,1362,33,1,4476.69
3410,1363,74,5,2034.38
3411,1363,55,2,3583.64
3412,1364,99,4,1466.6
3413,1364,37,3,719.81
3414,1364,59,2,2948.4
3415,1365,41,4,3990.52
3416,1365,45,2,3565.06
3417,1366,71,5,2110.72
3418,1367,52,2,3955.72
3419,1367,20,4,1282.2
3420,1367,29,2,4291.59
3421,1367,1,4,3172.31
3422,1368,14,4,2149.43
3423,1369,35,1,627.62
3424,1369,89,2,504.74
3425,1370,89,2,1314.36
3426,1370,89,3,926.41
3427,1370,54,2,2035.7
3428,1370,68,5,2126.97
3429,1371,25,3,2323.88
3430,1371,37,3,1368.41
3431,1372,92,1,3713.97
3432,1372,84,3,1056.76
3433,1372,38,2,466.06
3434,1373,60,3,1362.43
3435,1374,38,5,1695.63
3436,1374,83,3,875.17
3437,1374,11,5,2680.82
3438,1375,23,3,1923.9
3439,1375,65,1,4501.2
3440,1375,10,2,3139.0
3441,1376,53,3,3774.53
3442,1377,33,4,1476.95
3443,1377,76,5,4398.29
3444,1378,23,3,2232.59
3445,1378,27,3,1111.32
3446,1378,80,5,2665.15
3447,1378,64,3,3835.13
3448,1379,47,2,4277.63
3449,1380,60,3,4057.13
3450,1381,48,1,3994.84
3451,1381,29,3,2426.53
3452,1381,73,2,4591.14
3453,1382,7,3,4791.41
3454,1382,72,2,1337.37
3455,1383,10,1,3634.88
3456,1383,12,2,1292.42
3457,1384,31,4,2698.61
3458,1384,88,4,4701.86
3459,1384,40,2,3736.65
3460,1385,35,4,115.57
3461,1386,95,5,1976.82
3462,1386,93,1,1919.22
3463,1386,77,4,1249.61
3464,1386,58,3,3055.32
3465,1387,9,5,4568.67
3466,1387,77,1,1959.5
3467,1388,55,1,4255.05
3468,1389,57,1,1782.48
3469,1389,2,1,582.03
3470,1389,22,3,61.02
3471,1390,11,4,268.29
3472,1390,33,1,976.87
3473,1391,22,5,4645.36
3474,1391,80,5,2107.34
3475,1391,66,2,3212.41
3476,1391,15,2,347.39
3477,1392,11,3,3750.29
3478,1392,79,5,1512.02
3479,1392,48,1,4259.81
3480,1392,80,4,3826.16
3481,1393,65,3,861.44
3482,1393,8,1,1465.29
3483,1393,36,3,725.25
3484,1393,51,1,3226.11
3485,1394,63,2,1271.12
3486,1394,69,4,385.26
3487,1395,75,3,889.8
3488,1395,91,3,3712.34
3489,1395,91,5,1402.64
3490,1396,85,4,3502.77
3491,1396,28,4,3526.52
3492,1396,78,5,893.66
3493,1397,4,3,1606.24
3494,1397,62,5,2372.68
3495,1398,50,4,2201.01
3496,1398,61,3,3613.46
3497,1399,6,3,2953.82
3498,1400,94,5,561.72
3499,1400,1,3,4095.67
3500,1400,30,5,325.59
3501,1401,44,4,3723.27
3502,1401,18,5,1810.05
3503,1402,80,4,2156.4
3504,1402,2,5,2124.76
3505,1402,46,3,3398.74
3506,1402,51,1,4538.43
3507,1403,11,2,481.01
3508,1403,12,5,1490.27
3509,1403,50,2,3333.26
3510,1404,40,3,4578.64
3511,1404,68,1,4388.42
3512,1404,17,3,1758.9
3513,1404,38,1,2533.46
3514,1405,42,4,1898.83
3515,1405,44,2,4015.46
3516,1406,61,4,3830.74
3517,1406,76,3,238.43
3518,1407,93,4,4609.68
3519,1407,47,3,2320.8
3520,1407,29,4,4383.64
3521,1407,33,5,4071.47
3522,1408,94,2,1684.78
3523,1408,22,2,4718.68
3524,1408,96,5,4155.78
3525,1409,59,5,4236.22
3526,1409,7,1,3315.37
3527,1409,42,2,4267.9
3528,1409,62,5,3769.99
3529,1410,80,3,2834.91
3530,1410,98,4,1672.39
3531,1411,27,5,2017.17
3532,1411,33,5,4753.53
3533,1412,19,1,4108.67
3534,1413,35,1,2216.4
3535,1413,8,5,1348.03
3536,1413,12,3,2873.23
3537,1414,17,3,760.34
3538,1415,61,3,1145.81
3539,1415,89,5,1736.51
3540,1415,91,2,3394.79
3541,1416,49,2,1701.86
3542,1416,79,3,2115.29
3543,1416,40,2,3628.93
3544,1416,96,2,157.74
3545,1417,66,3,746.65
3546,1418,32,2,1354.13
3547,1418,53,1,391.29
3548,1418,77,4,2651.61
3549,1418,25,4,762.42
3550,1419,84,4,4514.57
3551,1419,78,2,3312.11
3552,1420,37,1,3573.9
3553,1421,62,1,4032.02
3554,1422,7,2,1051.55
3555,1422,95,2,352.72
3556,1422,48,3,1442.79
3557,1422,68,3,1286.52
3558,1423,7,2,3401.07
3559,1423,81,5,4594.25
3560,1423,12,2,2382.57
3561,1423,71,5,288.98
3562,1424,88,1,205.5
3563,1424,31,4,2453.34
3564,1425,64,4,3926.46
3565,1425,59,2,4273.89
3566,1425,44,4,1918.5
3567,1425,46,3,1529.04
3568,1426,27,3,4502.6
3569,1427,79,3,4039.32
3570,1428,26,3,3869.01
3571,1428,93,1,584.0
3572,1428,7,2,1940.0
3573,1429,74,3,1888.75
3574,1429,31,1,2709.91
3575,1430,25,2,983.53
3576,1430,11,2,1857.86
3577,1431,40,5,1608.76
3578,1432,60,1,759.12
3579,1433,3,4,736.14
3580,1433,55,1,1958.26
3581,1433,37,1,1633.14
3582,1434,96,3,1563.26
3583,1435,56,2,581.44
3584,1435,54,3,2834.31
3585,1435,32,3,3321.47
3586,1435,59,5,2295.38
3587,1436,23,5,1445.27
3588,1437,73,3,4134.01
3589,1437,22,3,880.26
3590,1437,5,2,1183.0
3591,1437,100,3,2560.87
3592,1438,59,4,3853.63
3593,1438,21,3,2753.68
3594,1439,68,5,3032.8
3595,1439,11,5,3365.99
3596,1439,92,5,4770.9
3597,1440,78,3,4760.91
3598,1440,50,3,3143.46
3599,1440,9,5,1417.68
3600,1441,85,3,4992.26
3601,1441,56,3,3848.9
3602,1441,19,2,4132.1
3603,1441,1,1,1326.25
3604,1442,22,3,4371.46
3605,1442,95,5,1909.62
3606,1442,69,3,1684.66
3607,1443,2,1,2535.43
3608,1443,61,4,3015.63
3609,1443,45,1,668.43
3610,1443,88,3,1909.97
3611,1444,96,5,3411.4
3612,1445,55,4,759.1
3613,1445,83,3,4523.3
3614,1446,65,1,333.61
3615,1446,89,3,3346.86
3616,1447,62,1,4151.85
3617,1447,64,2,1385.76
3618,1447,55,1,3380.96
3619,1447,14,4,533.83
3620,1448,2,4,2957.66
3621,1448,17,1,1957.44
3622,1448,35,3,2433.09
3623,1449,63,3,1478.48
3624,1449,23,5,3572.57
3625,1450,17,5,3784.49
3626,1450,63,5,1725.33
3627,1451,46,1,2143.38
3628,1452,67,5,397.67
3629,1452,46,4,593.57
3630,1452,42,3,4187.46
3631,1452,87,4,450.71
3632,1453,54,5,4929.53
3633,1453,39,1,2850.08
3634,1453,54,2,1970.65
3635,1453,53,1,1741.09
3636,1454,41,1,3493.23
3637,1454,15,1,1134.46
3638,1454,76,3,2105.86
3639,1455,24,2,1340.96
3640,1455,48,1,2578.26
3641,1456,51,5,2050.25
3642,1456,76,2,453.54
3643,1456,19,4,4522.53
3644,1457,95,3,2812.31
3645,1457,98,4,2919.68
3646,1457,71,3,2651.69
3647,1457,74,5,3155.99
3648,1458,95,2,472.11
3649,1458,55,2,339.35
3650,1458,21,4,3153.52
3651,1458,34,2,1973.97
3652,1459,24,3,4077.83
3653,1459,94,1,2138.68
3654,1460,31,1,4709.39
3655,1460,18,4,1443.76
3656,1461,15,4,1982.74
3657,1462,97,5,497.86
3658,1463,32,4,4981.17
3659,1463,84,1,4192.43
3660,1463,47,3,1169.8
3661,1463,50,1,2129.3
3662,1464,23,2,109.75
3663,1464,25,3,2115.03
3664,1465,83,3,2477.14
3665,1465,48,4,3120.69
3666,1466,22,5,2628.14
3667,1466,9,1,4006.33
3668,1466,2,1,1124.59
3669,1467,61,2,141.41
3670,1467,97,2,1577.26
3671,1468,91,4,1557.8
3672,1468,89,4,1074.74
3673,1469,17,2,3945.88
3674,1469,53,1,623.88
3675,1469,66,2,113.69
3676,1470,70,1,3449.33
3677,1470,55,5,1681.1
3678,1471,18,1,2832.8
3679,1471,26,1,3565.35
3680,1471,13,2,2537.46
3681,1471,11,4,2447.91
3682,1472,27,4,2148.3
3683,1473,30,4,3272.11
3684,1473,79,3,2426.8
3685,1473,65,1,3267.72
3686,1473,21,4,4760.7
3687,1474,75,5,1435.41
3688,1474,2,2,1045.21
3689,1474,88,4,3075.0
3690,1475,86,5,1426.49
3691,1475,4,2,2478.31
3692,1476,45,2,3348.16
3693,1476,14,2,818.74
3694,1477,95,3,674.41
3695,1477,89,4,4766.63
3696,1477,43,4,2285.56
3697,1478,75,3,284.81
3698,1479,7,3,2043.9
3699,1479,59,5,354.86
3700,1480,17,4,1682.33
3701,1481,80,3,3987.64
3702,1481,78,1,2527.46
3703,1481,21,5,4783.19
3704,1482,65,5,4502.33
3705,1482,1,1,1673.63
3706,1483,76,4,2236.5
3707,1483,53,3,2893.0
3708,1483,32,4,3643.12
3709,1484,46,4,2098.96
3710,1484,45,2,2565.31
3711,1484,22,2,3530.53
3712,1484,97,4,587.18
3713,1485,85,3,3556.75
3714,1485,73,1,4452.38
3715,1485,17,5,1559.36
3716,1486,75,3,989.07
3717,1486,96,3,3714.75
3718,1486,41,4,2427.28
3719,1487,51,1,3623.06
3720,1487,31,5,2703.48
3721,1487,56,3,3145.4
3722,1487,3,1,3549.82
3723,1488,90,3,2991.97
3724,1489,96,4,2602.06
3725,1489,19,2,2843.39
3726,1489,84,3,4798.41
3727,1489,97,5,3795.24
3728,1490,2,1,2916.91
3729,1490,37,1,813.46
3730,1490,59,1,2104.59
3731,1490,14,5,3886.26
3732,1491,53,1,3542.09
3733,1491,64,5,255.86
3734,1492,18,1,3361.26
3735,1492,4,2,4635.76
3736,1492,92,2,2775.37
3737,1492,71,1,4720.34
3738,1493,2,5,3108.14
3739,1493,51,4,2171.62
3740,1494,57,2,4724.08
3741,1494,26,4,1156.55
3742,1495,65,2,4935.29
3743,1495,49,3,2131.61
3744,1495,1,4,3220.97
3745,1496,45,4,3313.8
3746,1497,63,3,4203.02
3747,1497,25,5,2069.79
3748,1497,62,1,1622.35
3749,1498,58,2,3025.13
3750,1498,10,4,1293.73
3751,1498,77,1,2972.2
3752,1498,96,3,1389.2
3753,1499,71,5,2501.01
3754,1499,31,1,3787.51
3755,1499,67,5,2172.34
3756,1499,16,1,4256.68
3757,1500,28,1,726.16
3758,1500,76,2,2140.99
3759,1500,54,2,1615.37
3760,1501,100,5,4478.2
3761,1501,88,1,2839.58
3762,1501,67,1,1563.98
3763,1501,12,3,1961.22
3764,1502,78,4,3854.4
3765,1502,2,1,176.6
3766,1502,75,1,4832.57
3767,1503,58,2,2619.31
3768,1504,33,4,2233.09
3769,1504,98,2,3172.48
3770,1504,94,4,1451.13
3771,1505,97,5,1198.29
3772,1505,74,1,2794.64
3773,1505,36,1,1092.81
3774,1505,74,5,1623.89
3775,1506,64,1,2642.2
3776,1506,19,1,1045.58
3777,1506,2,3,1504.28
3778,1506,85,5,3205.14
3779,1507,46,1,562.64
3780,1507,75,1,1021.78
3781,1508,77,3,4306.1
3782,1508,2,5,1504.34
3783,1508,85,5,1449.3
3784,1509,41,5,2269.98
3785,1509,80,5,229.94
3786,1510,98,2,1272.17
3787,1510,70,4,3412.94
3788,1511,50,4,229.56
3789,1511,81,4,4165.38
3790,1511,94,5,2907.33
3791,1511,41,1,4476.51
3792,1512,3,2,2842.67
3793,1512,61,5,1128.44
3794,1512,60,3,1486.47
3795,1513,3,5,544.6
3796,1513,26,4,1232.15
3797,1514,82,5,4369.36
3798,1514,58,1,942.78
3799,1515,32,5,875.88
3800,1515,1,4,655.92
3801,1515,40,5,445.23
3802,1515,42,1,1151.19
3803,1516,10,4,2571.31
3804,1517,44,4,4154.58
3805,1518,58,4,403.81
3806,1518,18,5,2785.73
3807,1518,18,1,4379.13
3808,1518,8,2,2676.8
3809,1519,41,4,1385.59
3810,1519,46,5,3140.02
3811,1519,24,2,3413.9
3812,1519,2,2,2117.35
3813,1520,57,4,2672.83
3814,1520,15,5,4365.97
3815,1520,22,3,3810.13
